key,name,system,energy_TeV,centrality,observable,x,xlow,xhigh,y,stat_minus,stat_plus,sys_minus,sys_plus,source_row,table_doi
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,13.0,12.0,14.0,0.184809,0.02286597,0.02286597,0.03505386,0.03505386,8,10.17182/hepdata.83964.v1/t7
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,15.5,14.0,17.0,0.1725918,0.01824836,0.01824836,0.03921231,0.03921231,9,10.17182/hepdata.83964.v1/t7
pb276_eta,η,Pb-Pb,2.76,0–10%,RAA,18.5,17.0,20.0,0.2404827,0.03465175,0.03465175,0.06079391,0.06079391,10,10.17182/hepdata.83964.v1/t7
pb276_b_e,Beauty → e,Pb-Pb,2.76,0–20%,RAA,1.4,1.3,1.5,1.86,0.338,0.338,0.906,0.906,0,10.17182/hepdata.77904.v1/t4
pb276_b_e,Beauty → e,Pb-Pb,2.76,0–20%,RAA,1.75,1.5,2.0,1.88,0.236,0.236,0.722,0.722,1,10.17182/hepdata.77904.v1/t4
pb276_b_e,Beauty → e,Pb-Pb,2.76,0–20%,RAA,2.25,2.0,2.5,1.61,0.207,0.207,0.574,0.574,2,10.17182/hepdata.77904.v1/t4
pb276_b_e,Beauty → e,Pb-Pb,2.76,0–20%,RAA,2.75,2.5,3.0,1.23,0.184,0.184,0.364,0.364,3,10.17182/hepdata.77904.v1/t4
pb276_b_e,Beauty → e,Pb-Pb,2.76,0–20%,RAA,3.5,3.0,4.0,0.705,0.0836,0.0836,0.193,0.193,4,10.17182/hepdata.77904.v1/t4
pb276_b_e,Beauty → e,Pb-Pb,2.76,0–20%,RAA,4.5,4.0,5.0,0.703,0.102,0.102,0.214,0.214,5,10.17182/hepdata.77904.v1/t4
pb276_b_e,Beauty → e,Pb-Pb,2.76,0–20%,RAA,5.5,5.0,6.0,0.666,0.141,0.141,0.18,0.18,6,10.17182/hepdata.77904.v1/t4
pb276_b_e,Beauty → e,Pb-Pb,2.76,0–20%,RAA,7.0,6.0,8.0,0.481,0.0947,0.0947,0.124,0.124,7,10.17182/hepdata.77904.v1/t4
pb276_fulljet,"Full jets R=0.2, lead>5",Pb-Pb,2.76,0–10%,RAA,45.0,40.0,50.0,0.29,0.0191,0.0191,0.036367567969277245,0.036367567969277245,0,10.17182/hepdata.68483.v1/t6
pb276_fulljet,"Full jets R=0.2, lead>5",Pb-Pb,2.76,0–10%,RAA,55.0,50.0,60.0,0.279,0.0268,0.0268,0.03372396180759313,0.03372396180759313,1,10.17182/hepdata.68483.v1/t6
pb276_fulljet,"Full jets R=0.2, lead>5",Pb-Pb,2.76,0–10%,RAA,65.0,60.0,70.0,0.263,0.0345,0.0345,0.03687817782917155,0.03687817782917155,2,10.17182/hepdata.68483.v1/t6
pb276_fulljet,"Full jets R=0.2, lead>5",Pb-Pb,2.76,0–10%,RAA,80.0,70.0,90.0,0.355,0.052,0.052,0.04893883938141566,0.04893883938141566,3,10.17182/hepdata.68483.v1/t6
pb276_fulljet,"Full jets R=0.2, lead>5",Pb-Pb,2.76,0–10%,RAA,105.0,90.0,120.0,0.362,0.0887,0.0887,0.05234816138127489,0.05234816138127489,4,10.17182/hepdata.68483.v1/t6
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.175,0.15,0.2,0.4459,0.0004,0.0004,0.0396,0.0396,0,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.225,0.2,0.25,0.4385,0.0003,0.0003,0.0324,0.0324,1,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.275,0.25,0.3,0.4401,0.0003,0.0003,0.0327,0.0327,2,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.32499999999999996,0.3,0.35,0.4465,0.0003,0.0003,0.0348,0.0348,3,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.375,0.35,0.4,0.4563,0.0003,0.0003,0.037,0.037,4,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.42500000000000004,0.4,0.45,0.4688,0.0003,0.0003,0.0397,0.0397,5,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.475,0.45,0.5,0.4843,0.0003,0.0003,0.0407,0.0407,6,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.525,0.5,0.55,0.5022,0.0003,0.0003,0.0414,0.0414,7,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.575,0.55,0.6,0.5206,0.0004,0.0004,0.042,0.042,8,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.625,0.6,0.65,0.5391,0.0004,0.0004,0.0421,0.0421,9,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.675,0.65,0.7,0.5582,0.0004,0.0004,0.0435,0.0435,10,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.725,0.7,0.75,0.5783,0.0005,0.0005,0.0449,0.0449,11,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.775,0.75,0.8,0.5983,0.0005,0.0005,0.0463,0.0463,12,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.825,0.8,0.85,0.6171,0.0006,0.0006,0.0476,0.0476,13,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.875,0.85,0.9,0.6335,0.0006,0.0006,0.0486,0.0486,14,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.925,0.9,0.95,0.6495,0.0007,0.0007,0.0497,0.0497,15,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,0.975,0.95,1.0,0.6663,0.0008,0.0008,0.0508,0.0508,16,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,1.05,1.0,1.1,0.694,0.0006,0.0006,0.053,0.053,17,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,1.15,1.1,1.2,0.7287,0.0007,0.0007,0.056,0.056,18,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,1.25,1.2,1.3,0.7618,0.0008,0.0008,0.0614,0.0614,19,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,1.35,1.3,1.4,0.7936,0.0009,0.0009,0.0639,0.0639,20,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,1.45,1.4,1.5,0.8247,0.001,0.001,0.0631,0.0631,21,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,1.55,1.5,1.6,0.8513,0.0012,0.0012,0.0649,0.0649,22,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,1.65,1.6,1.7,0.873,0.0013,0.0013,0.0677,0.0677,23,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,1.75,1.7,1.8,0.9026,0.0015,0.0015,0.0696,0.0696,24,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,1.85,1.8,1.9,0.9281,0.0017,0.0017,0.0706,0.0706,25,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,1.95,1.9,2.0,0.956,0.0019,0.0019,0.0721,0.0721,26,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,2.1,2.0,2.2,0.9805,0.0016,0.0016,0.0739,0.0739,27,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,2.3,2.2,2.4,1.0162,0.0019,0.0019,0.0767,0.0767,28,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,2.5,2.4,2.6,1.0485,0.0024,0.0024,0.0789,0.0789,29,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,2.7,2.6,2.8,1.0704,0.0027,0.0027,0.0803,0.0803,30,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,2.9,2.8,3.0,1.0823,0.0035,0.0035,0.0813,0.0813,31,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,3.1,3.0,3.2,1.094,0.0036,0.0036,0.0821,0.0821,32,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,3.3,3.2,3.4,1.0963,0.0041,0.0041,0.0823,0.0823,33,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,3.5,3.4,3.6,1.0872,0.0046,0.0046,0.0815,0.0815,34,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,3.7,3.6,3.8,1.0896,0.0051,0.0051,0.0815,0.0815,35,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,3.9,3.8,4.0,1.1052,0.0058,0.0058,0.0828,0.0828,36,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,4.25,4.0,4.5,1.1064,0.0049,0.0049,0.083,0.083,37,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,4.75,4.5,5.0,1.086,0.006,0.006,0.0813,0.0813,38,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,5.25,5.0,5.5,1.0714,0.0072,0.0072,0.0853,0.0853,39,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,5.75,5.5,6.0,1.0627,0.009,0.009,0.0835,0.0835,40,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,6.25,6.0,6.5,1.0604,0.0111,0.0111,0.0826,0.0826,41,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,6.75,6.5,7.0,1.0196,0.0131,0.0131,0.0788,0.0788,42,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,7.5,7.0,8.0,1.0102,0.0119,0.0119,0.0776,0.0776,43,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,8.5,8.0,9.0,0.9862,0.0161,0.0161,0.076,0.076,44,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,9.5,9.0,10.0,0.9567,0.0209,0.0209,0.0734,0.0734,45,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,10.5,10.0,11.0,0.9509,0.0256,0.0256,0.0731,0.0731,46,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,11.5,11.0,12.0,0.9902,0.0324,0.0324,0.0767,0.0767,47,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,12.5,12.0,13.0,0.9145,0.0385,0.0385,0.0694,0.0694,48,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,13.5,13.0,14.0,0.9779,0.0482,0.0482,0.0745,0.0745,49,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,14.5,14.0,15.0,0.9081,0.0558,0.0558,0.0705,0.0705,50,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,15.5,15.0,16.0,0.8769,0.0645,0.0645,0.0689,0.0689,51,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,17.0,16.0,18.0,0.9249,0.0591,0.0591,0.0735,0.0735,52,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,19.0,18.0,20.0,0.9287,0.0803,0.0803,0.0751,0.0751,53,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,21.0,20.0,22.0,0.9279,0.1012,0.1012,0.0758,0.0758,54,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,23.0,22.0,24.0,0.971,0.1287,0.1287,0.0786,0.0786,55,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,26.0,24.0,28.0,0.6051,0.0977,0.0977,0.0733,0.0733,56,10.17182/hepdata.68361.v1/t9
q_h,"h± (ZNA hybrid, Pb-side)",p-Pb,5.02,0–5%,QpPb,30.0,28.0,32.0,1.0348,0.1879,0.1879,0.121,0.121,57,10.17182/hepdata.68361.v1/t9
q_chjet2,Charged jets R=0.2 (ZNA),p-Pb,5.02,0–20%,QpPb,25.0,20.0,30.0,0.978,0.015,0.015,0.084,0.084,0,10.17182/hepdata.72903.v1/t13
q_chjet2,Charged jets R=0.2 (ZNA),p-Pb,5.02,0–20%,QpPb,35.0,30.0,40.0,1.024,0.026,0.026,0.092,0.092,1,10.17182/hepdata.72903.v1/t13
q_chjet2,Charged jets R=0.2 (ZNA),p-Pb,5.02,0–20%,QpPb,45.0,40.0,50.0,0.934,0.032,0.032,0.1,0.1,2,10.17182/hepdata.72903.v1/t13
q_chjet2,Charged jets R=0.2 (ZNA),p-Pb,5.02,0–20%,QpPb,55.0,50.0,60.0,0.925,0.045,0.045,0.1,0.1,3,10.17182/hepdata.72903.v1/t13
q_chjet2,Charged jets R=0.2 (ZNA),p-Pb,5.02,0–20%,QpPb,65.0,60.0,70.0,0.949,0.061,0.061,0.1,0.1,4,10.17182/hepdata.72903.v1/t13
q_chjet2,Charged jets R=0.2 (ZNA),p-Pb,5.02,0–20%,QpPb,75.0,70.0,80.0,0.976,0.08,0.08,0.1,0.1,5,10.17182/hepdata.72903.v1/t13
q_chjet2,Charged jets R=0.2 (ZNA),p-Pb,5.02,0–20%,QpPb,90.0,80.0,100.0,1.05,0.11,0.11,0.13,0.13,6,10.17182/hepdata.72903.v1/t13
q_chjet2,Charged jets R=0.2 (ZNA),p-Pb,5.02,0–20%,QpPb,110.0,100.0,120.0,1.05,0.13,0.13,0.19,0.19,7,10.17182/hepdata.72903.v1/t13
q_chjet4,Charged jets R=0.4 (ZNA),p-Pb,5.02,0–20%,QpPb,25.0,20.0,30.0,1.056,0.012,0.012,0.1,0.1,0,10.17182/hepdata.72903.v1/t18
q_chjet4,Charged jets R=0.4 (ZNA),p-Pb,5.02,0–20%,QpPb,35.0,30.0,40.0,1.038,0.021,0.021,0.12,0.12,1,10.17182/hepdata.72903.v1/t18
q_chjet4,Charged jets R=0.4 (ZNA),p-Pb,5.02,0–20%,QpPb,45.0,40.0,50.0,0.962,0.026,0.026,0.11,0.11,2,10.17182/hepdata.72903.v1/t18
q_chjet4,Charged jets R=0.4 (ZNA),p-Pb,5.02,0–20%,QpPb,55.0,50.0,60.0,0.957,0.038,0.038,0.11,0.11,3,10.17182/hepdata.72903.v1/t18
q_chjet4,Charged jets R=0.4 (ZNA),p-Pb,5.02,0–20%,QpPb,65.0,60.0,70.0,0.965,0.052,0.052,0.11,0.11,4,10.17182/hepdata.72903.v1/t18
q_chjet4,Charged jets R=0.4 (ZNA),p-Pb,5.02,0–20%,QpPb,75.0,70.0,80.0,0.97,0.076,0.076,0.11,0.11,5,10.17182/hepdata.72903.v1/t18
q_chjet4,Charged jets R=0.4 (ZNA),p-Pb,5.02,0–20%,QpPb,90.0,80.0,100.0,1.0,0.11,0.11,0.13,0.13,6,10.17182/hepdata.72903.v1/t18
q_chjet4,Charged jets R=0.4 (ZNA),p-Pb,5.02,0–20%,QpPb,110.0,100.0,120.0,1.05,0.15,0.15,0.17,0.17,7,10.17182/hepdata.72903.v1/t18
q_jpsi_Pb-going,J/ψ (Pb-going),p-Pb,5.02,2–10%,QpPb,0.5,0.0,1.0,0.94,0.05,0.05,0.1,0.1,0,10.17182/hepdata.69212.v1/t10
q_jpsi_Pb-going,J/ψ (Pb-going),p-Pb,5.02,2–10%,QpPb,1.5,1.0,2.0,1.19,0.04,0.04,0.12,0.12,1,10.17182/hepdata.69212.v1/t10
q_jpsi_Pb-going,J/ψ (Pb-going),p-Pb,5.02,2–10%,QpPb,2.5,2.0,3.0,1.21,0.04,0.04,0.12,0.12,2,10.17182/hepdata.69212.v1/t10
q_jpsi_Pb-going,J/ψ (Pb-going),p-Pb,5.02,2–10%,QpPb,3.5,3.0,4.0,1.25,0.05,0.05,0.12,0.12,3,10.17182/hepdata.69212.v1/t10
q_jpsi_Pb-going,J/ψ (Pb-going),p-Pb,5.02,2–10%,QpPb,4.5,4.0,5.0,1.45,0.08,0.08,0.14,0.14,4,10.17182/hepdata.69212.v1/t10
q_jpsi_Pb-going,J/ψ (Pb-going),p-Pb,5.02,2–10%,QpPb,5.5,5.0,6.0,1.4,0.08,0.08,0.15,0.15,5,10.17182/hepdata.69212.v1/t10
q_jpsi_Pb-going,J/ψ (Pb-going),p-Pb,5.02,2–10%,QpPb,7.0,6.0,8.0,1.33,0.09,0.09,0.18,0.18,6,10.17182/hepdata.69212.v1/t10
q_jpsi_p-going,J/ψ (p-going),p-Pb,5.02,2–10%,QpPb,0.5,0.0,1.0,0.56,0.03,0.03,0.05,0.05,0,10.17182/hepdata.69212.v1/t11
q_jpsi_p-going,J/ψ (p-going),p-Pb,5.02,2–10%,QpPb,1.5,1.0,2.0,0.59,0.02,0.02,0.05,0.05,1,10.17182/hepdata.69212.v1/t11
q_jpsi_p-going,J/ψ (p-going),p-Pb,5.02,2–10%,QpPb,2.5,2.0,3.0,0.64,0.03,0.03,0.06,0.06,2,10.17182/hepdata.69212.v1/t11
q_jpsi_p-going,J/ψ (p-going),p-Pb,5.02,2–10%,QpPb,3.5,3.0,4.0,0.78,0.03,0.03,0.07,0.07,3,10.17182/hepdata.69212.v1/t11
q_jpsi_p-going,J/ψ (p-going),p-Pb,5.02,2–10%,QpPb,4.5,4.0,5.0,0.92,0.04,0.04,0.08,0.08,4,10.17182/hepdata.69212.v1/t11
q_jpsi_p-going,J/ψ (p-going),p-Pb,5.02,2–10%,QpPb,5.5,5.0,6.0,0.91,0.05,0.05,0.09,0.09,5,10.17182/hepdata.69212.v1/t11
q_jpsi_p-going,J/ψ (p-going),p-Pb,5.02,2–10%,QpPb,7.0,6.0,8.0,0.94,0.05,0.05,0.11,0.11,6,10.17182/hepdata.69212.v1/t11
q_jpsi_Pb-going816,J/ψ (Pb-going),p-Pb,8.16,2–10%,QpPb,0.5,0.0,1.0,0.876,0.039,0.039,0.067,0.067,0,10.17182/hepdata.100166.v1/t6
q_jpsi_Pb-going816,J/ψ (Pb-going),p-Pb,8.16,2–10%,QpPb,1.5,1.0,2.0,1.01,0.024,0.024,0.079,0.079,1,10.17182/hepdata.100166.v1/t6
q_jpsi_Pb-going816,J/ψ (Pb-going),p-Pb,8.16,2–10%,QpPb,2.5,2.0,3.0,1.208,0.028,0.028,0.086,0.086,2,10.17182/hepdata.100166.v1/t6
q_jpsi_Pb-going816,J/ψ (Pb-going),p-Pb,8.16,2–10%,QpPb,3.5,3.0,4.0,1.312,0.03,0.03,0.094,0.094,3,10.17182/hepdata.100166.v1/t6
q_jpsi_Pb-going816,J/ψ (Pb-going),p-Pb,8.16,2–10%,QpPb,4.5,4.0,5.0,1.38,0.036,0.036,0.095,0.095,4,10.17182/hepdata.100166.v1/t6
q_jpsi_Pb-going816,J/ψ (Pb-going),p-Pb,8.16,2–10%,QpPb,5.5,5.0,6.0,1.367,0.045,0.045,0.097,0.097,5,10.17182/hepdata.100166.v1/t6
q_jpsi_Pb-going816,J/ψ (Pb-going),p-Pb,8.16,2–10%,QpPb,7.0,6.0,8.0,1.333,0.043,0.043,0.097,0.097,6,10.17182/hepdata.100166.v1/t6
q_jpsi_Pb-going816,J/ψ (Pb-going),p-Pb,8.16,2–10%,QpPb,9.0,8.0,10.0,1.235,0.066,0.066,0.084,0.084,7,10.17182/hepdata.100166.v1/t6
q_jpsi_Pb-going816,J/ψ (Pb-going),p-Pb,8.16,2–10%,QpPb,13.0,10.0,16.0,1.345,0.104,0.104,0.089,0.089,8,10.17182/hepdata.100166.v1/t6
q_jpsi_p-going816,J/ψ (p-going),p-Pb,8.16,2–10%,QpPb,0.5,0.0,1.0,0.524,0.024,0.024,0.04,0.04,0,10.17182/hepdata.100166.v1/t7
q_jpsi_p-going816,J/ψ (p-going),p-Pb,8.16,2–10%,QpPb,1.5,1.0,2.0,0.544,0.018,0.018,0.039,0.039,1,10.17182/hepdata.100166.v1/t7
q_jpsi_p-going816,J/ψ (p-going),p-Pb,8.16,2–10%,QpPb,2.5,2.0,3.0,0.696,0.02,0.02,0.047,0.047,2,10.17182/hepdata.100166.v1/t7
q_jpsi_p-going816,J/ψ (p-going),p-Pb,8.16,2–10%,QpPb,3.5,3.0,4.0,0.744,0.024,0.024,0.048,0.048,3,10.17182/hepdata.100166.v1/t7
q_jpsi_p-going816,J/ψ (p-going),p-Pb,8.16,2–10%,QpPb,4.5,4.0,5.0,0.844,0.028,0.028,0.055,0.055,4,10.17182/hepdata.100166.v1/t7
q_jpsi_p-going816,J/ψ (p-going),p-Pb,8.16,2–10%,QpPb,5.5,5.0,6.0,0.906,0.035,0.035,0.056,0.056,5,10.17182/hepdata.100166.v1/t7
q_jpsi_p-going816,J/ψ (p-going),p-Pb,8.16,2–10%,QpPb,7.0,6.0,8.0,0.972,0.033,0.033,0.054,0.054,6,10.17182/hepdata.100166.v1/t7
q_jpsi_p-going816,J/ψ (p-going),p-Pb,8.16,2–10%,QpPb,9.0,8.0,10.0,0.914,0.054,0.054,0.053,0.053,7,10.17182/hepdata.100166.v1/t7
q_jpsi_p-going816,J/ψ (p-going),p-Pb,8.16,2–10%,QpPb,13.0,10.0,16.0,1.042,0.066,0.066,0.056,0.056,8,10.17182/hepdata.100166.v1/t7
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.175,0.15,0.2,0.570706,0.00013519,0.00013519,0.029217,0.029217,0,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.225,0.2,0.25,0.552972,9.0268e-05,9.0268e-05,0.016237,0.016237,1,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.275,0.25,0.3,0.558346,8.9246e-05,8.9246e-05,0.012802,0.012802,2,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.32499999999999996,0.3,0.35,0.560753,9.0963e-05,9.0963e-05,0.012858,0.012858,3,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.375,0.35,0.4,0.565935,9.4777e-05,9.4777e-05,0.014108,0.014108,4,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.42500000000000004,0.4,0.45,0.576539,0.0001011,0.0001011,0.014951,0.014951,5,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.475,0.45,0.5,0.590596,0.00011147,0.00011147,0.015315,0.015315,6,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.525,0.5,0.55,0.606026,0.00012502,0.00012502,0.015166,0.015166,7,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.575,0.55,0.6,0.620092,0.00013868,0.00013868,0.014696,0.014696,8,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.625,0.6,0.65,0.635736,0.00015463,0.00015463,0.01432,0.01432,9,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.675,0.65,0.7,0.652216,0.00017289,0.00017289,0.014154,0.014154,10,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.725,0.7,0.75,0.668458,0.0001914,0.0001914,0.014366,0.014366,11,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.775,0.75,0.8,0.685484,0.00021175,0.00021175,0.014514,0.014514,12,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.825,0.8,0.85,0.69992,0.00023274,0.00023274,0.014705,0.014705,13,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.875,0.85,0.9,0.715754,0.00025571,0.00025571,0.015163,0.015163,14,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.925,0.9,0.95,0.728719,0.00027902,0.00027902,0.016652,0.016652,15,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,0.975,0.95,1.0,0.74398,0.00030235,0.00030235,0.014543,0.014543,16,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,1.05,1.0,1.1,0.762051,0.00023612,0.00023612,0.013375,0.013375,17,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,1.15,1.1,1.2,0.7895,0.00026941,0.00026941,0.013207,0.013207,18,10.17182/hepdata.86210.v1/t9
pa_h,h±,p-Pb,5.02,NSD,RpPb,1.2999999999999998,1.2,1.4,0.825717,0.00022703,0.00022703,0.014955,0.014955,19,10.17182/hepdata.86210.v1/t9
